transaction_id,customer_id,transaction_date,product_category,amount,year,month,quarter,day_of_week,is_weekend,has_discount,discount_amount,final_amount
TXN_027465,CUST_1391,2023-10-25,Clothing,231.36,2023,10,Q4,Wednesday,False,False,0.0,231.36
TXN_027466,CUST_1391,2023-11-18,Clothing,132.8,2023,11,Q4,Saturday,True,False,0.0,132.8
TXN_027467,CUST_1391,2023-11-18,Clothing,152.9,2023,11,Q4,Saturday,True,False,0.0,152.9
TXN_027468,CUST_1391,2023-11-30,Home & Garden,361.79,2023,11,Q4,Thursday,False,False,0.0,361.79
TXN_027469,CUST_1391,2023-12-04,Clothing,223.78,2023,12,Q4,Monday,False,False,0.0,223.78
TXN_027470,CUST_1391,2023-12-04,Electronics,612.58,2023,12,Q4,Monday,False,False,0.0,612.58
TXN_027471,CUST_1391,2023-12-29,Home & Garden,567.99,2023,12,Q4,Friday,False,False,0.0,567.99
TXN_027472,CUST_1391,2023-12-29,Home & Garden,176.8,2023,12,Q4,Friday,False,False,0.0,176.8
TXN_027473,CUST_1391,2023-12-29,Home & Garden,15.42,2023,12,Q4,Friday,False,False,0.0,15.42
TXN_027474,CUST_1391,2023-12-29,Electronics,687.41,2023,12,Q4,Friday,False,False,0.0,687.41
TXN_027475,CUST_1391,2023-12-29,Home & Garden,642.86,2023,12,Q4,Friday,False,True,109.01,533.85
TXN_027476,CUST_1391,2024-01-16,Sports,330.91,2024,1,Q1,Tuesday,False,True,29.02,301.89000000000004
TXN_027477,CUST_1391,2024-01-16,Electronics,717.77,2024,1,Q1,Tuesday,False,False,0.0,717.77
TXN_027478,CUST_1391,2024-02-15,Home & Garden,147.48,2024,2,Q1,Thursday,False,False,0.0,147.48
TXN_027479,CUST_1391,2024-02-20,Home & Garden,552.53,2024,2,Q1,Tuesday,False,False,0.0,552.53
TXN_027480,CUST_1391,2024-02-20,Clothing,84.96,2024,2,Q1,Tuesday,False,False,0.0,84.96
TXN_027481,CUST_1391,2024-02-27,Books,105.16,2024,2,Q1,Tuesday,False,False,0.0,105.16
TXN_027482,CUST_1391,2024-02-27,Clothing,348.06,2024,2,Q1,Tuesday,False,False,0.0,348.06
TXN_027483,CUST_1391,2024-02-27,Clothing,275.42,2024,2,Q1,Tuesday,False,False,0.0,275.42
TXN_027484,CUST_1391,2024-03-04,Electronics,251.48,2024,3,Q1,Monday,False,False,0.0,251.48
TXN_027485,CUST_1391,2024-03-04,Books,92.82,2024,3,Q1,Monday,False,False,0.0,92.82
TXN_027486,CUST_1391,2024-03-27,Electronics,413.31,2024,3,Q1,Wednesday,False,False,0.0,413.31
TXN_027487,CUST_1391,2024-04-13,Clothing,193.57,2024,4,Q2,Saturday,True,False,0.0,193.57
TXN_027488,CUST_1391,2024-04-13,Books,45.19,2024,4,Q2,Saturday,True,False,0.0,45.19
TXN_027489,CUST_1391,2024-04-13,Clothing,205.62,2024,4,Q2,Saturday,True,False,0.0,205.62
TXN_027490,CUST_1391,2024-04-13,Clothing,352.39,2024,4,Q2,Saturday,True,False,0.0,352.39
TXN_027491,CUST_1391,2024-06-08,Electronics,486.94,2024,6,Q2,Saturday,True,False,0.0,486.94
TXN_027492,CUST_1391,2024-06-08,Electronics,206.69,2024,6,Q2,Saturday,True,False,0.0,206.69
TXN_027493,CUST_1391,2024-06-08,Books,148.66,2024,6,Q2,Saturday,True,False,0.0,148.66
TXN_027494,CUST_1391,2024-06-12,Books,24.07,2024,6,Q2,Wednesday,False,False,0.0,24.07
TXN_027495,CUST_1391,2024-06-29,Books,101.1,2024,6,Q2,Saturday,True,False,0.0,101.1
TXN_027496,CUST_1391,2024-06-29,Books,86.86,2024,6,Q2,Saturday,True,False,0.0,86.86
TXN_027497,CUST_1391,2024-06-29,Electronics,493.02,2024,6,Q2,Saturday,True,False,0.0,493.02
TXN_027498,CUST_1391,2024-06-29,Books,46.58,2024,6,Q2,Saturday,True,False,0.0,46.58
TXN_027499,CUST_1391,2024-07-11,Electronics,689.24,2024,7,Q3,Thursday,False,False,0.0,689.24
TXN_027500,CUST_1391,2024-08-23,Clothing,318.81,2024,8,Q3,Friday,False,False,0.0,318.81
TXN_027501,CUST_1391,2024-08-25,Books,30.73,2024,8,Q3,Sunday,True,True,1.64,29.09
TXN_027502,CUST_1391,2024-08-30,Electronics,618.06,2024,8,Q3,Friday,False,False,0.0,618.06
TXN_027503,CUST_1391,2024-10-03,Clothing,122.59,2024,10,Q4,Thursday,False,False,0.0,122.59
TXN_027504,CUST_1391,2024-10-03,Books,69.64,2024,10,Q4,Thursday,False,False,0.0,69.64
TXN_027505,CUST_1391,2024-10-20,Home & Garden,335.84,2024,10,Q4,Sunday,True,False,0.0,335.84
TXN_027506,CUST_1391,2024-10-20,Clothing,72.57,2024,10,Q4,Sunday,True,False,0.0,72.57
TXN_027507,CUST_1391,2024-11-13,Clothing,257.95,2024,11,Q4,Wednesday,False,False,0.0,257.95
TXN_027508,CUST_1391,2024-11-13,Clothing,214.21,2024,11,Q4,Wednesday,False,False,0.0,214.21
TXN_027509,CUST_1391,2024-11-13,Electronics,410.52,2024,11,Q4,Wednesday,False,False,0.0,410.52
TXN_027510,CUST_1391,2024-11-13,Home & Garden,762.14,2024,11,Q4,Wednesday,False,False,0.0,762.14
TXN_027511,CUST_1391,2024-11-23,Electronics,1312.76,2024,11,Q4,Saturday,True,False,0.0,1312.76
TXN_027512,CUST_1391,2024-11-27,Clothing,217.51,2024,11,Q4,Wednesday,False,False,0.0,217.51
TXN_027513,CUST_1391,2024-11-27,Clothing,508.4,2024,11,Q4,Wednesday,False,True,48.88,459.52
TXN_027514,CUST_1391,2024-12-01,Electronics,14.64,2024,12,Q4,Sunday,True,False,0.0,14.64
TXN_027515,CUST_1391,2024-12-01,Books,51.48,2024,12,Q4,Sunday,True,False,0.0,51.48
TXN_027516,CUST_1391,2024-12-01,Clothing,15.12,2024,12,Q4,Sunday,True,False,0.0,15.12
TXN_027517,CUST_1391,2024-12-04,Clothing,263.74,2024,12,Q4,Wednesday,False,False,0.0,263.74
TXN_027518,CUST_1392,2022-06-15,Electronics,308.99,2022,6,Q2,Wednesday,False,False,0.0,308.99
TXN_027519,CUST_1392,2022-06-15,Clothing,39.14,2022,6,Q2,Wednesday,False,False,0.0,39.14
TXN_027520,CUST_1392,2022-06-15,Books,42.19,2022,6,Q2,Wednesday,False,False,0.0,42.19
TXN_027521,CUST_1392,2022-06-15,Books,58.49,2022,6,Q2,Wednesday,False,True,12.16,46.33
TXN_027522,CUST_1392,2022-06-24,Home & Garden,67.86,2022,6,Q2,Friday,False,True,14.25,53.61
TXN_027523,CUST_1392,2022-06-24,Clothing,93.9,2022,6,Q2,Friday,False,False,0.0,93.9
TXN_027524,CUST_1392,2022-08-13,Sports,105.62,2022,8,Q3,Saturday,True,False,0.0,105.62
TXN_027525,CUST_1392,2022-09-30,Sports,71.22,2022,9,Q3,Friday,False,False,0.0,71.22
TXN_027526,CUST_1392,2022-09-30,Clothing,93.29,2022,9,Q3,Friday,False,False,0.0,93.29
TXN_027527,CUST_1392,2023-01-14,Electronics,559.63,2023,1,Q1,Saturday,True,True,44.73,514.9
TXN_027528,CUST_1392,2023-01-21,Electronics,610.31,2023,1,Q1,Saturday,True,False,0.0,610.31
TXN_027529,CUST_1392,2023-01-21,Clothing,92.79,2023,1,Q1,Saturday,True,True,14.85,77.94000000000001
TXN_027530,CUST_1392,2023-01-21,Clothing,125.14,2023,1,Q1,Saturday,True,False,0.0,125.14
TXN_027531,CUST_1392,2023-01-21,Electronics,481.72,2023,1,Q1,Saturday,True,False,0.0,481.72
TXN_027532,CUST_1392,2023-05-31,Home & Garden,219.5,2023,5,Q2,Wednesday,False,False,0.0,219.5
TXN_027533,CUST_1392,2024-05-03,Home & Garden,78.83,2024,5,Q2,Friday,False,False,0.0,78.83
TXN_027534,CUST_1392,2024-05-14,Books,35.35,2024,5,Q2,Tuesday,False,True,5.96,29.39
TXN_027535,CUST_1392,2024-07-01,Home & Garden,182.46,2024,7,Q3,Monday,False,False,0.0,182.46
TXN_027536,CUST_1392,2024-11-27,Clothing,188.69,2024,11,Q4,Wednesday,False,False,0.0,188.69
TXN_027537,CUST_1392,2024-11-27,Home & Garden,208.44,2024,11,Q4,Wednesday,False,False,0.0,208.44
TXN_027538,CUST_1392,2024-11-27,Books,6.8,2024,11,Q4,Wednesday,False,False,0.0,6.8
TXN_027539,CUST_1393,2023-06-23,Clothing,108.99,2023,6,Q2,Friday,False,False,0.0,108.99
TXN_027540,CUST_1393,2023-06-23,Electronics,409.11,2023,6,Q2,Friday,False,False,0.0,409.11
TXN_027541,CUST_1393,2023-06-23,Home & Garden,130.46,2023,6,Q2,Friday,False,False,0.0,130.46
TXN_027542,CUST_1393,2023-06-23,Sports,55.91,2023,6,Q2,Friday,False,False,0.0,55.91
TXN_027543,CUST_1393,2023-06-27,Home & Garden,68.28,2023,6,Q2,Tuesday,False,False,0.0,68.28
TXN_027544,CUST_1393,2024-02-12,Clothing,71.79,2024,2,Q1,Monday,False,False,0.0,71.79
TXN_027545,CUST_1393,2024-04-06,Clothing,45.42,2024,4,Q2,Saturday,True,False,0.0,45.42
TXN_027546,CUST_1393,2024-04-06,Clothing,72.61,2024,4,Q2,Saturday,True,False,0.0,72.61
TXN_027547,CUST_1393,2024-04-06,Sports,64.53,2024,4,Q2,Saturday,True,False,0.0,64.53
TXN_027548,CUST_1394,2022-01-08,Electronics,76.55,2022,1,Q1,Saturday,True,False,0.0,76.55
TXN_027549,CUST_1394,2022-01-08,Books,30.07,2022,1,Q1,Saturday,True,False,0.0,30.07
TXN_027550,CUST_1394,2022-01-08,Clothing,62.53,2022,1,Q1,Saturday,True,False,0.0,62.53
TXN_027551,CUST_1395,2023-12-12,Electronics,628.7,2023,12,Q4,Tuesday,False,False,0.0,628.7
TXN_027552,CUST_1395,2023-12-12,Electronics,413.11,2023,12,Q4,Tuesday,False,False,0.0,413.11
TXN_027553,CUST_1396,2024-01-20,Home & Garden,61.24,2024,1,Q1,Saturday,True,False,0.0,61.24
TXN_027554,CUST_1396,2024-01-20,Electronics,261.81,2024,1,Q1,Saturday,True,False,0.0,261.81
TXN_027555,CUST_1396,2024-01-20,Books,23.68,2024,1,Q1,Saturday,True,False,0.0,23.68
TXN_027556,CUST_1396,2024-01-20,Electronics,17.79,2024,1,Q1,Saturday,True,False,0.0,17.79
TXN_027557,CUST_1396,2024-01-23,Clothing,81.68,2024,1,Q1,Tuesday,False,False,0.0,81.68
TXN_027558,CUST_1396,2024-01-23,Electronics,278.12,2024,1,Q1,Tuesday,False,False,0.0,278.12
TXN_027559,CUST_1396,2024-08-04,Sports,4.0,2024,8,Q3,Sunday,True,False,0.0,4.0
TXN_027560,CUST_1396,2024-08-04,Electronics,319.27,2024,8,Q3,Sunday,True,False,0.0,319.27
TXN_027561,CUST_1396,2024-12-09,Sports,104.0,2024,12,Q4,Monday,False,False,0.0,104.0
TXN_027562,CUST_1396,2024-12-09,Home & Garden,156.92,2024,12,Q4,Monday,False,False,0.0,156.92
TXN_027563,CUST_1398,2022-03-31,Books,7.97,2022,3,Q1,Thursday,False,False,0.0,7.97
TXN_027564,CUST_1399,2024-01-12,Clothing,49.54,2024,1,Q1,Friday,False,False,0.0,49.54
TXN_027565,CUST_1399,2024-01-12,Books,26.76,2024,1,Q1,Friday,False,False,0.0,26.76
TXN_027566,CUST_1399,2024-01-12,Sports,126.52,2024,1,Q1,Friday,False,False,0.0,126.52
TXN_027567,CUST_1399,2024-06-29,Clothing,63.7,2024,6,Q2,Saturday,True,False,0.0,63.7
TXN_027568,CUST_1399,2024-08-30,Electronics,448.45,2024,8,Q3,Friday,False,False,0.0,448.45
TXN_027569,CUST_1400,2023-08-13,Sports,392.14,2023,8,Q3,Sunday,True,False,0.0,392.14
TXN_027570,CUST_1400,2023-08-29,Home & Garden,215.57,2023,8,Q3,Tuesday,False,False,0.0,215.57
TXN_027571,CUST_1400,2023-10-06,Home & Garden,153.63,2023,10,Q4,Friday,False,False,0.0,153.63
TXN_027572,CUST_1400,2023-10-06,Electronics,467.59,2023,10,Q4,Friday,False,False,0.0,467.59
TXN_027573,CUST_1400,2023-10-25,Home & Garden,309.84,2023,10,Q4,Wednesday,False,False,0.0,309.84
TXN_027574,CUST_1400,2023-10-25,Electronics,535.3,2023,10,Q4,Wednesday,False,False,0.0,535.3
TXN_027575,CUST_1400,2023-11-26,Clothing,275.15,2023,11,Q4,Sunday,True,False,0.0,275.15
TXN_027576,CUST_1400,2023-11-30,Clothing,56.46,2023,11,Q4,Thursday,False,False,0.0,56.46
TXN_027577,CUST_1400,2023-11-30,Electronics,1154.71,2023,11,Q4,Thursday,False,False,0.0,1154.71
TXN_027578,CUST_1400,2023-11-30,Clothing,310.15,2023,11,Q4,Thursday,False,False,0.0,310.15
TXN_027579,CUST_1400,2023-11-30,Electronics,1211.13,2023,11,Q4,Thursday,False,False,0.0,1211.13
TXN_027580,CUST_1400,2023-12-13,Home & Garden,656.56,2023,12,Q4,Wednesday,False,False,0.0,656.56
TXN_027581,CUST_1400,2023-12-13,Books,32.8,2023,12,Q4,Wednesday,False,False,0.0,32.8
TXN_027582,CUST_1400,2023-12-27,Books,176.39,2023,12,Q4,Wednesday,False,False,0.0,176.39
TXN_027583,CUST_1400,2023-12-27,Clothing,28.76,2023,12,Q4,Wednesday,False,False,0.0,28.76
TXN_027584,CUST_1400,2023-12-27,Clothing,117.43,2023,12,Q4,Wednesday,False,False,0.0,117.43
TXN_027585,CUST_1400,2024-01-06,Electronics,978.09,2024,1,Q1,Saturday,True,False,0.0,978.09
TXN_027586,CUST_1400,2024-02-22,Home & Garden,495.77,2024,2,Q1,Thursday,False,False,0.0,495.77
TXN_027587,CUST_1400,2024-02-29,Electronics,1045.03,2024,2,Q1,Thursday,False,False,0.0,1045.03
TXN_027588,CUST_1400,2024-02-29,Clothing,270.09,2024,2,Q1,Thursday,False,False,0.0,270.09
TXN_027589,CUST_1400,2024-04-15,Electronics,613.34,2024,4,Q2,Monday,False,False,0.0,613.34
TXN_027590,CUST_1400,2024-04-15,Books,60.33,2024,4,Q2,Monday,False,False,0.0,60.33
TXN_027591,CUST_1400,2024-06-11,Electronics,341.85,2024,6,Q2,Tuesday,False,False,0.0,341.85
TXN_027592,CUST_1400,2024-06-11,Home & Garden,344.49,2024,6,Q2,Tuesday,False,False,0.0,344.49
TXN_027593,CUST_1400,2024-06-11,Clothing,150.2,2024,6,Q2,Tuesday,False,False,0.0,150.2
TXN_027594,CUST_1400,2024-07-08,Electronics,920.06,2024,7,Q3,Monday,False,False,0.0,920.06
TXN_027595,CUST_1400,2024-07-08,Home & Garden,119.79,2024,7,Q3,Monday,False,False,0.0,119.79
TXN_027596,CUST_1400,2024-09-03,Clothing,215.05,2024,9,Q3,Tuesday,False,False,0.0,215.05
TXN_027597,CUST_1400,2024-09-03,Clothing,302.01,2024,9,Q3,Tuesday,False,False,0.0,302.01
TXN_027598,CUST_1400,2024-09-06,Clothing,257.09,2024,9,Q3,Friday,False,False,0.0,257.09
TXN_027599,CUST_1400,2024-10-14,Clothing,232.06,2024,10,Q4,Monday,False,True,31.92,200.14
TXN_027600,CUST_1400,2024-10-22,Home & Garden,370.51,2024,10,Q4,Tuesday,False,False,0.0,370.51
TXN_027601,CUST_1400,2024-10-22,Home & Garden,19.49,2024,10,Q4,Tuesday,False,False,0.0,19.49
TXN_027602,CUST_1400,2024-11-10,Books,51.98,2024,11,Q4,Sunday,True,False,0.0,51.98
TXN_027603,CUST_1400,2024-11-10,Sports,372.16,2024,11,Q4,Sunday,True,False,0.0,372.16
TXN_027604,CUST_1400,2024-11-10,Clothing,284.56,2024,11,Q4,Sunday,True,False,0.0,284.56
TXN_027605,CUST_1400,2024-11-10,Home & Garden,111.81,2024,11,Q4,Sunday,True,False,0.0,111.81
TXN_027606,CUST_1401,2023-10-28,Clothing,65.78,2023,10,Q4,Saturday,True,True,13.45,52.33
TXN_027607,CUST_1401,2023-12-11,Books,32.37,2023,12,Q4,Monday,False,False,0.0,32.37
TXN_027608,CUST_1401,2023-12-11,Sports,136.44,2023,12,Q4,Monday,False,False,0.0,136.44
TXN_027609,CUST_1401,2024-10-07,Books,16.77,2024,10,Q4,Monday,False,True,3.66,13.11
TXN_027610,CUST_1401,2024-10-07,Sports,109.37,2024,10,Q4,Monday,False,True,17.96,91.41
TXN_027611,CUST_1401,2024-10-07,Electronics,163.03,2024,10,Q4,Monday,False,False,0.0,163.03
TXN_027612,CUST_1402,2022-07-01,Electronics,251.28,2022,7,Q3,Friday,False,False,0.0,251.28
TXN_027613,CUST_1402,2022-07-01,Clothing,35.27,2022,7,Q3,Friday,False,False,0.0,35.27
TXN_027614,CUST_1402,2022-08-04,Home & Garden,217.17,2022,8,Q3,Thursday,False,True,11.56,205.60999999999999
TXN_027615,CUST_1402,2022-08-04,Electronics,310.43,2022,8,Q3,Thursday,False,False,0.0,310.43
TXN_027616,CUST_1402,2022-08-04,Electronics,32.61,2022,8,Q3,Thursday,False,False,0.0,32.61
TXN_027617,CUST_1402,2022-12-09,Electronics,155.76,2022,12,Q4,Friday,False,False,0.0,155.76
TXN_027618,CUST_1402,2022-12-09,Sports,137.79,2022,12,Q4,Friday,False,False,0.0,137.79
TXN_027619,CUST_1402,2022-12-09,Clothing,56.25,2022,12,Q4,Friday,False,True,13.44,42.81
TXN_027620,CUST_1402,2023-04-05,Books,15.1,2023,4,Q2,Wednesday,False,False,0.0,15.1
TXN_027621,CUST_1402,2024-01-04,Electronics,335.93,2024,1,Q1,Thursday,False,False,0.0,335.93
TXN_027622,CUST_1402,2024-01-04,Books,21.02,2024,1,Q1,Thursday,False,False,0.0,21.02
TXN_027623,CUST_1402,2024-01-08,Home & Garden,95.92,2024,1,Q1,Monday,False,False,0.0,95.92
TXN_027624,CUST_1402,2024-01-08,Clothing,39.94,2024,1,Q1,Monday,False,False,0.0,39.94
TXN_027625,CUST_1402,2024-07-20,Sports,55.96,2024,7,Q3,Saturday,True,False,0.0,55.96
TXN_027626,CUST_1402,2024-07-20,Clothing,100.76,2024,7,Q3,Saturday,True,False,0.0,100.76
TXN_027627,CUST_1403,2022-04-07,Clothing,83.48,2022,4,Q2,Thursday,False,False,0.0,83.48
TXN_027628,CUST_1403,2022-10-21,Home & Garden,6.0,2022,10,Q4,Friday,False,False,0.0,6.0
TXN_027629,CUST_1403,2022-10-21,Electronics,282.43,2022,10,Q4,Friday,False,False,0.0,282.43
TXN_027630,CUST_1403,2022-10-21,Electronics,440.13,2022,10,Q4,Friday,False,False,0.0,440.13
TXN_027631,CUST_1403,2022-11-02,Clothing,138.83,2022,11,Q4,Wednesday,False,False,0.0,138.83
TXN_027632,CUST_1403,2022-11-02,Electronics,278.76,2022,11,Q4,Wednesday,False,False,0.0,278.76
TXN_027633,CUST_1403,2022-11-02,Sports,125.89,2022,11,Q4,Wednesday,False,False,0.0,125.89
TXN_027634,CUST_1403,2022-11-02,Home & Garden,74.77,2022,11,Q4,Wednesday,False,False,0.0,74.77
TXN_027635,CUST_1403,2023-01-30,Home & Garden,31.83,2023,1,Q1,Monday,False,False,0.0,31.83
TXN_027636,CUST_1403,2023-05-31,Books,44.01,2023,5,Q2,Wednesday,False,False,0.0,44.01
TXN_027637,CUST_1403,2023-06-22,Books,29.6,2023,6,Q2,Thursday,False,False,0.0,29.6
TXN_027638,CUST_1403,2023-06-22,Electronics,163.01,2023,6,Q2,Thursday,False,False,0.0,163.01
TXN_027639,CUST_1403,2023-06-26,Electronics,461.51,2023,6,Q2,Monday,False,False,0.0,461.51
TXN_027640,CUST_1403,2023-06-26,Books,12.18,2023,6,Q2,Monday,False,False,0.0,12.18
TXN_027641,CUST_1403,2023-09-28,Electronics,99.99,2023,9,Q3,Thursday,False,False,0.0,99.99
TXN_027642,CUST_1403,2023-09-28,Sports,37.81,2023,9,Q3,Thursday,False,False,0.0,37.81
TXN_027643,CUST_1403,2023-09-28,Electronics,674.85,2023,9,Q3,Thursday,False,False,0.0,674.85
TXN_027644,CUST_1403,2023-09-28,Home & Garden,286.27,2023,9,Q3,Thursday,False,False,0.0,286.27
TXN_027645,CUST_1403,2024-03-09,Clothing,14.65,2024,3,Q1,Saturday,True,False,0.0,14.65
TXN_027646,CUST_1403,2024-07-02,Sports,6.0,2024,7,Q3,Tuesday,False,False,0.0,6.0
TXN_027647,CUST_1403,2024-08-25,Books,6.0,2024,8,Q3,Sunday,True,False,0.0,6.0
TXN_027648,CUST_1403,2024-08-25,Clothing,56.58,2024,8,Q3,Sunday,True,False,0.0,56.58
TXN_027649,CUST_1404,2022-09-01,Books,22.26,2022,9,Q3,Thursday,False,False,0.0,22.26
TXN_027650,CUST_1405,2023-04-14,Electronics,59.19,2023,4,Q2,Friday,False,False,0.0,59.19
TXN_027651,CUST_1405,2023-07-16,Clothing,82.27,2023,7,Q3,Sunday,True,False,0.0,82.27
TXN_027652,CUST_1405,2023-07-16,Clothing,22.32,2023,7,Q3,Sunday,True,False,0.0,22.32
TXN_027653,CUST_1405,2023-07-28,Clothing,69.43,2023,7,Q3,Friday,False,False,0.0,69.43
TXN_027654,CUST_1405,2024-08-16,Clothing,77.8,2024,8,Q3,Friday,False,True,7.61,70.19
TXN_027655,CUST_1405,2024-08-16,Electronics,196.25,2024,8,Q3,Friday,False,False,0.0,196.25
TXN_027656,CUST_1405,2024-08-16,Sports,77.08,2024,8,Q3,Friday,False,True,11.75,65.33
TXN_027657,CUST_1405,2024-08-16,Clothing,94.33,2024,8,Q3,Friday,False,False,0.0,94.33
TXN_027658,CUST_1405,2024-08-16,Clothing,77.91,2024,8,Q3,Friday,False,False,0.0,77.91
TXN_027659,CUST_1405,2024-08-16,Electronics,94.44,2024,8,Q3,Friday,False,False,0.0,94.44
TXN_027660,CUST_1406,2023-02-21,Clothing,103.96,2023,2,Q1,Tuesday,False,False,0.0,103.96
TXN_027661,CUST_1406,2023-03-26,Clothing,55.63,2023,3,Q1,Sunday,True,False,0.0,55.63
TXN_027662,CUST_1406,2023-03-26,Clothing,37.8,2023,3,Q1,Sunday,True,False,0.0,37.8
TXN_027663,CUST_1406,2023-03-26,Home & Garden,154.3,2023,3,Q1,Sunday,True,False,0.0,154.3
TXN_027664,CUST_1406,2023-04-09,Electronics,236.42,2023,4,Q2,Sunday,True,False,0.0,236.42
TXN_027665,CUST_1406,2023-04-09,Electronics,172.75,2023,4,Q2,Sunday,True,True,22.93,149.82
TXN_027666,CUST_1406,2023-04-09,Home & Garden,64.29,2023,4,Q2,Sunday,True,False,0.0,64.29
TXN_027667,CUST_1406,2023-04-09,Clothing,49.86,2023,4,Q2,Sunday,True,False,0.0,49.86
TXN_027668,CUST_1407,2022-03-18,Clothing,25.27,2022,3,Q1,Friday,False,True,2.89,22.38
TXN_027669,CUST_1407,2022-03-18,Clothing,72.68,2022,3,Q1,Friday,False,False,0.0,72.68
TXN_027670,CUST_1407,2022-04-15,Electronics,189.27,2022,4,Q2,Friday,False,False,0.0,189.27
TXN_027671,CUST_1407,2022-07-25,Clothing,86.35,2022,7,Q3,Monday,False,False,0.0,86.35
TXN_027672,CUST_1407,2022-07-25,Clothing,49.8,2022,7,Q3,Monday,False,False,0.0,49.8
TXN_027673,CUST_1407,2023-05-23,Clothing,19.29,2023,5,Q2,Tuesday,False,False,0.0,19.29
TXN_027674,CUST_1408,2022-11-28,Electronics,175.67,2022,11,Q4,Monday,False,False,0.0,175.67
TXN_027675,CUST_1408,2022-11-28,Clothing,154.57,2022,11,Q4,Monday,False,False,0.0,154.57
TXN_027676,CUST_1408,2022-12-20,Electronics,113.31,2022,12,Q4,Tuesday,False,False,0.0,113.31
TXN_027677,CUST_1408,2022-12-20,Clothing,131.03,2022,12,Q4,Tuesday,False,False,0.0,131.03
TXN_027678,CUST_1408,2022-12-20,Clothing,104.83,2022,12,Q4,Tuesday,False,True,9.72,95.11
TXN_027679,CUST_1408,2023-01-03,Electronics,35.46,2023,1,Q1,Tuesday,False,False,0.0,35.46
TXN_027680,CUST_1408,2023-01-29,Sports,191.66,2023,1,Q1,Sunday,True,False,0.0,191.66
TXN_027681,CUST_1408,2023-01-29,Books,37.12,2023,1,Q1,Sunday,True,False,0.0,37.12
TXN_027682,CUST_1408,2023-06-23,Sports,83.88,2023,6,Q2,Friday,False,False,0.0,83.88
TXN_027683,CUST_1408,2023-06-23,Electronics,348.11,2023,6,Q2,Friday,False,False,0.0,348.11
TXN_027684,CUST_1408,2023-06-23,Clothing,170.15,2023,6,Q2,Friday,False,False,0.0,170.15
TXN_027685,CUST_1408,2023-07-26,Books,6.0,2023,7,Q3,Wednesday,False,False,0.0,6.0
TXN_027686,CUST_1408,2023-11-21,Clothing,60.0,2023,11,Q4,Tuesday,False,False,0.0,60.0
TXN_027687,CUST_1408,2023-11-21,Electronics,543.22,2023,11,Q4,Tuesday,False,False,0.0,543.22
TXN_027688,CUST_1408,2023-11-21,Electronics,576.83,2023,11,Q4,Tuesday,False,False,0.0,576.83
TXN_027689,CUST_1408,2023-11-21,Home & Garden,195.79,2023,11,Q4,Tuesday,False,False,0.0,195.79
TXN_027690,CUST_1408,2024-02-22,Electronics,500.96,2024,2,Q1,Thursday,False,False,0.0,500.96
TXN_027691,CUST_1408,2024-02-22,Electronics,355.64,2024,2,Q1,Thursday,False,False,0.0,355.64
TXN_027692,CUST_1408,2024-02-24,Books,35.29,2024,2,Q1,Saturday,True,False,0.0,35.29
TXN_027693,CUST_1408,2024-02-24,Electronics,79.06,2024,2,Q1,Saturday,True,False,0.0,79.06
TXN_027694,CUST_1408,2024-02-24,Electronics,598.44,2024,2,Q1,Saturday,True,True,115.97,482.47
TXN_027695,CUST_1408,2024-04-09,Electronics,198.58,2024,4,Q2,Tuesday,False,False,0.0,198.58
TXN_027696,CUST_1408,2024-04-09,Sports,25.1,2024,4,Q2,Tuesday,False,False,0.0,25.1
TXN_027697,CUST_1408,2024-04-09,Home & Garden,223.78,2024,4,Q2,Tuesday,False,False,0.0,223.78
TXN_027698,CUST_1408,2024-04-09,Electronics,356.84,2024,4,Q2,Tuesday,False,True,26.05,330.78999999999996
TXN_027699,CUST_1408,2024-05-12,Books,38.89,2024,5,Q2,Sunday,True,False,0.0,38.89
TXN_027700,CUST_1408,2024-05-24,Clothing,61.49,2024,5,Q2,Friday,False,True,13.72,47.77
TXN_027701,CUST_1408,2024-06-30,Electronics,458.26,2024,6,Q2,Sunday,True,False,0.0,458.26
TXN_027702,CUST_1408,2024-08-27,Clothing,116.39,2024,8,Q3,Tuesday,False,False,0.0,116.39
TXN_027703,CUST_1408,2024-09-06,Electronics,437.59,2024,9,Q3,Friday,False,False,0.0,437.59
TXN_027704,CUST_1408,2024-10-27,Books,19.6,2024,10,Q4,Sunday,True,False,0.0,19.6
TXN_027705,CUST_1408,2024-10-27,Electronics,227.22,2024,10,Q4,Sunday,True,False,0.0,227.22
TXN_027706,CUST_1408,2024-10-27,Home & Garden,71.33,2024,10,Q4,Sunday,True,False,0.0,71.33
TXN_027707,CUST_1409,2022-03-23,Electronics,355.06,2022,3,Q1,Wednesday,False,False,0.0,355.06
TXN_027708,CUST_1410,2023-04-07,Home & Garden,76.54,2023,4,Q2,Friday,False,True,14.52,62.02000000000001
TXN_027709,CUST_1410,2023-12-25,Clothing,155.76,2023,12,Q4,Monday,False,False,0.0,155.76
TXN_027710,CUST_1410,2023-12-25,Sports,62.31,2023,12,Q4,Monday,False,False,0.0,62.31
TXN_027711,CUST_1410,2024-01-01,Home & Garden,147.31,2024,1,Q1,Monday,False,False,0.0,147.31
TXN_027712,CUST_1410,2024-01-01,Electronics,390.25,2024,1,Q1,Monday,False,False,0.0,390.25
